Level,year,re288_state,base_state,Outs,Balls,Strikes,n_obs,run_expectancy
NWL,2025,001|2|3-2,001,2,3,2,59,0.23728813559322035
NWL,2025,010|0|0-0,010,0,0,0,336,1.375
NWL,2025,010|0|0-1,010,0,0,1,159,1.421383647798742
NWL,2025,010|0|0-2,010,0,0,2,78,1.358974358974359
NWL,2025,010|0|1-0,010,0,1,0,199,1.4472361809045227
NWL,2025,010|0|1-1,010,0,1,1,184,1.4021739130434783
NWL,2025,010|0|1-2,010,0,1,2,165,1.4484848484848485
NWL,2025,010|0|2-0,010,0,2,0,112,1.3392857142857142
NWL,2025,010|0|2-1,010,0,2,1,158,1.3164556962025316
NWL,2025,010|0|2-2,010,0,2,2,169,1.4970414201183433
NWL,2025,010|0|3-0,010,0,3,0,55,1.6727272727272726
NWL,2025,010|0|3-1,010,0,3,1,96,1.6354166666666667
NWL,2025,010|0|3-2,010,0,3,2,158,1.3417721518987342
NWL,2025,010|1|0-0,010,1,0,0,665,0.8857142857142857
NWL,2025,010|1|0-1,010,1,0,1,311,0.8135048231511254
NWL,2025,010|1|0-2,010,1,0,2,194,0.6082474226804123
NWL,2025,010|1|1-0,010,1,1,0,349,0.830945558739255
NWL,2025,010|1|1-1,010,1,1,1,296,0.8040540540540541
NWL,2025,010|1|1-2,010,1,1,2,314,0.6273885350318471
NWL,2025,010|1|2-0,010,1,2,0,154,0.8116883116883117
NWL,2025,010|1|2-1,010,1,2,1,207,0.8019323671497585
NWL,2025,010|1|2-2,010,1,2,2,296,0.6756756756756757
NWL,2025,010|1|3-0,010,1,3,0,55,1.0363636363636364
NWL,2025,010|1|3-1,010,1,3,1,108,0.8333333333333334
NWL,2025,010|1|3-2,010,1,3,2,197,0.7055837563451777
NWL,2025,010|2|0-0,010,2,0,0,967,0.3929679420889349
NWL,2025,010|2|0-1,010,2,0,1,472,0.3411016949152542
NWL,2025,010|2|0-2,010,2,0,2,246,0.45121951219512196
NWL,2025,010|2|1-0,010,2,1,0,490,0.4326530612244898
NWL,2025,010|2|1-1,010,2,1,1,491,0.3319755600814664
NWL,2025,010|2|1-2,010,2,1,2,454,0.32599118942731276
NWL,2025,010|2|2-0,010,2,2,0,229,0.5240174672489083
NWL,2025,010|2|2-1,010,2,2,1,305,0.40327868852459015
NWL,2025,010|2|2-2,010,2,2,2,401,0.3790523690773067
NWL,2025,010|2|3-0,010,2,3,0,92,0.4891304347826087
NWL,2025,010|2|3-1,010,2,3,1,174,0.39080459770114945
NWL,2025,010|2|3-2,010,2,3,2,296,0.40202702702702703
NWL,2025,011|0|0-0,011,0,0,0,97,2.2989690721649483
NWL,2025,011|0|0-1,011,0,0,1,38,2.1578947368421053
NWL,2025,011|0|0-2,011,0,0,2,25,2.12
NWL,2025,011|0|1-0,011,0,1,0,45,2.488888888888889
NWL,2025,011|0|1-1,011,0,1,1,39,2.4615384615384617
NWL,2025,011|0|1-2,011,0,1,2,25,2.28
NWL,2025,011|0|2-0,011,0,2,0,21,2.238095238095238
NWL,2025,011|0|2-1,011,0,2,1,21,2.380952380952381
NWL,2025,011|0|2-2,011,0,2,2,18,2.6666666666666665
NWL,2025,011|0|3-0,011,0,3,0,7,2.7142857142857144
NWL,2025,011|0|3-1,011,0,3,1,11,1.6363636363636365
NWL,2025,011|0|3-2,011,0,3,2,18,2.5555555555555554
NWL,2025,011|1|0-0,011,1,0,0,258,1.4147286821705427
NWL,2025,011|1|0-1,011,1,0,1,103,1.1844660194174756
NWL,2025,011|1|0-2,011,1,0,2,51,1.0784313725490196
NWL,2025,011|1|1-0,011,1,1,0,118,1.6355932203389831
NWL,2025,011|1|1-1,011,1,1,1,83,1.4939759036144578
NWL,2025,011|1|1-2,011,1,1,2,60,1.3
NWL,2025,011|1|2-0,011,1,2,0,48,1.5416666666666667
NWL,2025,011|1|2-1,011,1,2,1,54,1.6851851851851851
NWL,2025,011|1|2-2,011,1,2,2,65,1.1846153846153846
NWL,2025,011|1|3-0,011,1,3,0,22,1.6818181818181819
NWL,2025,011|1|3-1,011,1,3,1,32,2.125
NWL,2025,011|1|3-2,011,1,3,2,67,1.671641791044776
NWL,2025,011|2|0-0,011,2,0,0,271,0.6236162361623616
NWL,2025,011|2|0-1,011,2,0,1,123,0.5365853658536586
NWL,2025,011|2|0-2,011,2,0,2,53,0.5660377358490566
NWL,2025,011|2|1-0,011,2,1,0,111,0.7027027027027027
NWL,2025,011|2|1-1,011,2,1,1,104,0.6442307692307693
NWL,2025,011|2|1-2,011,2,1,2,79,0.7088607594936709
NWL,2025,011|2|2-0,011,2,2,0,40,0.525
NWL,2025,011|2|2-1,011,2,2,1,63,0.47619047619047616
NWL,2025,011|2|2-2,011,2,2,2,78,0.5384615384615384
NWL,2025,011|2|3-0,011,2,3,0,12,1.0
NWL,2025,011|2|3-1,011,2,3,1,31,0.6774193548387096
NWL,2025,011|2|3-2,011,2,3,2,50,0.52
NWL,2025,100|0|0-0,100,0,0,0,2608,1.1932515337423313
NWL,2025,100|0|0-1,100,0,0,1,1047,1.1413562559694366
NWL,2025,100|0|0-2,100,0,0,2,461,0.9956616052060737
NWL,2025,100|0|1-0,100,0,1,0,1138,1.2407732864674867
NWL,2025,100|0|1-1,100,0,1,1,864,1.1539351851851851
NWL,2025,100|0|1-2,100,0,1,2,656,1.0365853658536586
NWL,2025,100|0|2-0,100,0,2,0,449,1.3897550111358574
NWL,2025,100|0|2-1,100,0,2,1,482,1.2842323651452283
NWL,2025,100|0|2-2,100,0,2,2,545,1.128440366972477
NWL,2025,100|0|3-0,100,0,3,0,180,1.6166666666666667
NWL,2025,100|0|3-1,100,0,3,1,275,1.4181818181818182
NWL,2025,100|0|3-2,100,0,3,2,353,1.3966005665722379
NWL,2025,100|1|0-0,100,1,0,0,3017,0.726881007623467
NWL,2025,100|1|0-1,100,1,0,1,1192,0.6543624161073825
NWL,2025,100|1|0-2,100,1,0,2,585,0.48376068376068376
NWL,2025,100|1|1-0,100,1,1,0,1293,0.8020108275328693
NWL,2025,100|1|1-1,100,1,1,1,969,0.7368421052631579
NWL,2025,100|1|1-2,100,1,1,2,752,0.5797872340425532
NWL,2025,100|1|2-0,100,1,2,0,508,0.8641732283464567
NWL,2025,100|1|2-1,100,1,2,1,582,0.8058419243986255
NWL,2025,100|1|2-2,100,1,2,2,646,0.6191950464396285
NWL,2025,100|1|3-0,100,1,3,0,191,1.057591623036649
NWL,2025,100|1|3-1,100,1,3,1,294,1.010204081632653
NWL,2025,100|1|3-2,100,1,3,2,395,0.9037974683544304
NWL,2025,100|2|0-0,100,2,0,0,2972,0.3072005383580081
NWL,2025,100|2|0-1,100,2,0,1,1204,0.25664451827242524
NWL,2025,100|2|0-2,100,2,0,2,551,0.23593466424682397
NWL,2025,100|2|1-0,100,2,1,0,1266,0.34281200631911535
NWL,2025,100|2|1-1,100,2,1,1,1020,0.28823529411764703
NWL,2025,100|2|1-2,100,2,1,2,776,0.22938144329896906
NWL,2025,100|2|2-0,100,2,2,0,489,0.38445807770961143
NWL,2025,100|2|2-1,100,2,2,1,626,0.33706070287539935
NWL,2025,100|2|2-2,100,2,2,2,713,0.3211781206171108
NWL,2025,100|2|3-0,100,2,3,0,185,0.4918918918918919
NWL,2025,100|2|3-1,100,2,3,1,340,0.3764705882352941
NWL,2025,100|2|3-2,100,2,3,2,541,0.39186691312384475
NWL,2025,101|0|0-0,101,0,0,0,84,2.011904761904762
NWL,2025,101|0|0-1,101,0,0,1,44,2.090909090909091
NWL,2025,101|0|0-2,101,0,0,2,31,2.0
NWL,2025,101|0|1-0,101,0,1,0,45,1.8444444444444446
NWL,2025,101|0|1-1,101,0,1,1,43,1.7209302325581395
NWL,2025,101|0|1-2,101,0,1,2,54,1.7592592592592593
NWL,2025,101|0|2-0,101,0,2,0,19,2.4210526315789473
NWL,2025,101|0|2-1,101,0,2,1,33,1.7878787878787878
NWL,2025,101|0|2-2,101,0,2,2,45,2.311111111111111
NWL,2025,101|0|3-0,101,0,3,0,11,1.9090909090909092
NWL,2025,101|0|3-1,101,0,3,1,21,2.1904761904761907
NWL,2025,101|0|3-2,101,0,3,2,38,2.5526315789473686
NWL,2025,101|1|0-0,101,1,0,0,171,1.2690058479532165
NWL,2025,101|1|0-1,101,1,0,1,93,0.956989247311828
NWL,2025,101|1|0-2,101,1,0,2,38,0.9210526315789473
NWL,2025,101|1|1-0,101,1,1,0,91,1.2637362637362637
NWL,2025,101|1|1-1,101,1,1,1,93,0.956989247311828
NWL,2025,101|1|1-2,101,1,1,2,87,0.8850574712643678
NWL,2025,101|1|2-0,101,1,2,0,44,1.2727272727272727
NWL,2025,101|1|2-1,101,1,2,1,64,0.9375
NWL,2025,101|1|2-2,101,1,2,2,73,0.8356164383561644
NWL,2025,101|1|3-0,101,1,3,0,16,1.6875
NWL,2025,101|1|3-1,101,1,3,1,37,1.2432432432432432
NWL,2025,101|1|3-2,101,1,3,2,49,0.9387755102040817
NWL,2025,101|2|0-0,101,2,0,0,229,0.5065502183406113
NWL,2025,101|2|0-1,101,2,0,1,112,0.33035714285714285
NWL,2025,101|2|0-2,101,2,0,2,66,0.045454545454545456
NWL,2025,101|2|1-0,101,2,1,0,126,0.753968253968254
NWL,2025,101|2|1-1,101,2,1,1,114,0.6140350877192983
NWL,2025,101|2|1-2,101,2,1,2,95,0.37894736842105264
NWL,2025,101|2|2-0,101,2,2,0,64,0.90625
NWL,2025,101|2|2-1,101,2,2,1,80,0.8
NWL,2025,101|2|2-2,101,2,2,2,99,0.42424242424242425
NWL,2025,101|2|3-0,101,2,3,0,21,1.0952380952380953
NWL,2025,101|2|3-1,101,2,3,1,42,0.8809523809523809
NWL,2025,101|2|3-2,101,2,3,2,81,0.8888888888888888
NWL,2025,110|0|0-0,110,0,0,0,1008,1.8878968253968254
NWL,2025,110|0|0-1,110,0,0,1,399,1.7518796992481203
NWL,2025,110|0|0-2,110,0,0,2,192,1.7083333333333333
NWL,2025,110|0|1-0,110,0,1,0,436,2.0825688073394497
NWL,2025,110|0|1-1,110,0,1,1,355,1.8338028169014085
NWL,2025,110|0|1-2,110,0,1,2,284,1.6725352112676057
NWL,2025,110|0|2-0,110,0,2,0,164,2.1646341463414633
NWL,2025,110|0|2-1,110,0,2,1,200,1.94
NWL,2025,110|0|2-2,110,0,2,2,248,1.8064516129032258
NWL,2025,110|0|3-0,110,0,3,0,74,2.2027027027027026
NWL,2025,110|0|3-1,110,0,3,1,105,2.2285714285714286
NWL,2025,110|0|3-2,110,0,3,2,167,2.035928143712575
NWL,2025,110|1|0-0,110,1,0,0,1570,1.2331210191082802
NWL,2025,110|1|0-1,110,1,0,1,660,1.1545454545454545
NWL,2025,110|1|0-2,110,1,0,2,303,1.0363036303630364
NWL,2025,110|1|1-0,110,1,1,0,647,1.3585780525502318
NWL,2025,110|1|1-1,110,1,1,1,577,1.3032928942807627
NWL,2025,110|1|1-2,110,1,1,2,413,1.11864406779661
NWL,2025,110|1|2-0,110,1,2,0,243,1.522633744855967
NWL,2025,110|1|2-1,110,1,2,1,296,1.3952702702702702
NWL,2025,110|1|2-2,110,1,2,2,324,1.2407407407407407
NWL,2025,110|1|3-0,110,1,3,0,107,1.6728971962616823
NWL,2025,110|1|3-1,110,1,3,1,170,1.5941176470588236
NWL,2025,110|1|3-2,110,1,3,2,266,1.2481203007518797
NWL,2025,110|2|0-0,110,2,0,0,1981,0.5951539626451288
NWL,2025,110|2|0-1,110,2,0,1,845,0.5159763313609468
NWL,2025,110|2|0-2,110,2,0,2,386,0.344559585492228
NWL,2025,110|2|1-0,110,2,1,0,831,0.6462093862815884
NWL,2025,110|2|1-1,110,2,1,1,697,0.4964131994261119
NWL,2025,110|2|1-2,110,2,1,2,548,0.32116788321167883
NWL,2025,110|2|2-0,110,2,2,0,324,0.8641975308641975
NWL,2025,110|2|2-1,110,2,2,1,410,0.6536585365853659
NWL,2025,110|2|2-2,110,2,2,2,430,0.4930232558139535
NWL,2025,110|2|3-0,110,2,3,0,143,1.083916083916084
NWL,2025,110|2|3-1,110,2,3,1,241,0.9004149377593361
NWL,2025,110|2|3-2,110,2,3,2,340,0.6029411764705882
NWL,2025,111|0|0-0,111,0,0,0,369,2.5718157181571817
NWL,2025,111|0|0-1,111,0,0,1,178,2.3707865168539324
NWL,2025,111|0|0-2,111,0,0,2,82,2.2560975609756095
NWL,2025,111|0|1-0,111,0,1,0,143,2.7412587412587412
NWL,2025,111|0|1-1,111,0,1,1,123,2.5528455284552845
NWL,2025,111|0|1-2,111,0,1,2,90,2.1222222222222222
NWL,2025,111|0|2-0,111,0,2,0,62,2.5
NWL,2025,111|0|2-1,111,0,2,1,60,2.95
NWL,2025,111|0|2-2,111,0,2,2,84,2.2023809523809526
NWL,2025,111|0|3-0,111,0,3,0,29,2.6206896551724137
NWL,2025,111|0|3-1,111,0,3,1,32,2.75
NWL,2025,111|0|3-2,111,0,3,2,50,2.4
NWL,2025,111|1|0-0,111,1,0,0,719,1.894297635605007
NWL,2025,111|1|0-1,111,1,0,1,307,1.758957654723127
NWL,2025,111|1|0-2,111,1,0,2,160,1.5875
NWL,2025,111|1|1-0,111,1,1,0,292,1.9417808219178083
NWL,2025,111|1|1-1,111,1,1,1,253,1.8221343873517786
NWL,2025,111|1|1-2,111,1,1,2,213,1.6901408450704225
NWL,2025,111|1|2-0,111,1,2,0,113,2.336283185840708
NWL,2025,111|1|2-1,111,1,2,1,146,2.0
NWL,2025,111|1|2-2,111,1,2,2,194,1.8453608247422681
NWL,2025,111|1|3-0,111,1,3,0,49,2.7551020408163267
NWL,2025,111|1|3-1,111,1,3,1,83,2.3012048192771086
NWL,2025,111|1|3-2,111,1,3,2,138,2.246376811594203
NWL,2025,111|2|0-0,111,2,0,0,871,0.9230769230769231
NWL,2025,111|2|0-1,111,2,0,1,383,0.7702349869451697
NWL,2025,111|2|0-2,111,2,0,2,181,0.4585635359116022
NWL,2025,111|2|1-0,111,2,1,0,373,1.0455764075067024
NWL,2025,111|2|1-1,111,2,1,1,320,0.78125
NWL,2025,111|2|1-2,111,2,1,2,253,0.6086956521739131
NWL,2025,111|2|2-0,111,2,2,0,158,1.2468354430379747
NWL,2025,111|2|2-1,111,2,2,1,200,0.81
NWL,2025,111|2|2-2,111,2,2,2,235,0.7191489361702128
NWL,2025,111|2|3-0,111,2,3,0,62,1.596774193548387
NWL,2025,111|2|3-1,111,2,3,1,96,1.21875
NWL,2025,111|2|3-2,111,2,3,2,201,0.9601990049751243
NWL,2026,000|0|0-0,000,0,0,0,1788,0.6364653243847874
NWL,2026,000|0|0-1,000,0,0,1,821,0.6224116930572473
NWL,2026,000|0|0-2,000,0,0,2,420,0.5761904761904761
NWL,2026,000|0|1-0,000,0,1,0,761,0.6675427069645203
NWL,2026,000|0|1-1,000,0,1,1,701,0.6291012838801712
NWL,2026,000|0|1-2,000,0,1,2,609,0.6403940886699507
NWL,2026,000|0|2-0,000,0,2,0,286,0.8496503496503497
NWL,2026,000|0|2-1,000,0,2,1,396,0.6666666666666666
NWL,2026,000|0|2-2,000,0,2,2,544,0.5992647058823529
NWL,2026,000|0|3-0,000,0,3,0,116,1.1206896551724137
NWL,2026,000|0|3-1,000,0,3,1,207,0.8647342995169082
NWL,2026,000|0|3-2,000,0,3,2,396,0.6717171717171717
NWL,2026,000|1|0-0,000,1,0,0,1128,0.30939716312056736
NWL,2026,000|1|0-1,000,1,0,1,497,0.28169014084507044
NWL,2026,000|1|0-2,000,1,0,2,249,0.23694779116465864
NWL,2026,000|1|1-0,000,1,1,0,515,0.37281553398058254
NWL,2026,000|1|1-1,000,1,1,1,456,0.31140350877192985
NWL,2026,000|1|1-2,000,1,1,2,362,0.30662983425414364
NWL,2026,000|1|2-0,000,1,2,0,204,0.4803921568627451
NWL,2026,000|1|2-1,000,1,2,1,291,0.37800687285223367
NWL,2026,000|1|2-2,000,1,2,2,338,0.28106508875739644
NWL,2026,000|1|3-0,000,1,3,0,70,0.7142857142857143
NWL,2026,000|1|3-1,000,1,3,1,150,0.6
NWL,2026,000|1|3-2,000,1,3,2,251,0.5219123505976095
NWL,2026,000|2|0-0,000,2,0,0,811,0.093711467324291
NWL,2026,000|2|0-1,000,2,0,1,411,0.046228710462287104
NWL,2026,000|2|0-2,000,2,0,2,205,0.02926829268292683
NWL,2026,000|2|1-0,000,2,1,0,323,0.12693498452012383
NWL,2026,000|2|1-1,000,2,1,1,322,0.08385093167701864
NWL,2026,000|2|1-2,000,2,1,2,305,0.04262295081967213
NWL,2026,000|2|2-0,000,2,2,0,136,0.09558823529411764
NWL,2026,000|2|2-1,000,2,2,1,173,0.07514450867052024
NWL,2026,000|2|2-2,000,2,2,2,294,0.027210884353741496
NWL,2026,000|2|3-0,000,2,3,0,59,0.13559322033898305
NWL,2026,000|2|3-1,000,2,3,1,94,0.1276595744680851
NWL,2026,000|2|3-2,000,2,3,2,178,0.028089887640449437
NWL,2026,001|0|0-0,001,0,0,0,8,1.625
NWL,2026,001|0|0-1,001,0,0,1,4,1.0
NWL,2026,001|0|0-2,001,0,0,2,1,1.0
NWL,2026,001|0|1-0,001,0,1,0,5,2.0
NWL,2026,001|0|1-1,001,0,1,1,5,2.0
NWL,2026,001|0|1-2,001,0,1,2,2,1.5
NWL,2026,001|0|2-0,001,0,2,0,2,1.5
NWL,2026,001|0|2-1,001,0,2,1,2,4.0
NWL,2026,001|0|2-2,001,0,2,2,2,1.5
NWL,2026,001|0|3-0,001,0,3,0,1,1.0
NWL,2026,001|0|3-1,001,0,3,1,4,2.5
NWL,2026,001|0|3-2,001,0,3,2,8,1.0
NWL,2026,001|1|0-0,001,1,0,0,21,0.8571428571428571
NWL,2026,001|1|0-1,001,1,0,1,10,0.9
NWL,2026,001|1|0-2,001,1,0,2,3,1.0
NWL,2026,001|1|1-0,001,1,1,0,8,0.375
NWL,2026,001|1|1-1,001,1,1,1,11,0.36363636363636365
NWL,2026,001|1|1-2,001,1,1,2,13,0.7692307692307693
NWL,2026,001|1|2-0,001,1,2,0,3,1.3333333333333333
NWL,2026,001|1|2-1,001,1,2,1,8,1.375
NWL,2026,001|1|2-2,001,1,2,2,12,0.6666666666666666
NWL,2026,001|1|3-0,001,1,3,0,1,0.0
NWL,2026,001|1|3-1,001,1,3,1,4,1.5
NWL,2026,001|1|3-2,001,1,3,2,9,1.2222222222222223
NWL,2026,001|2|0-0,001,2,0,0,34,0.4411764705882353
NWL,2026,001|2|0-1,001,2,0,1,21,0.19047619047619047
NWL,2026,001|2|0-2,001,2,0,2,13,0.23076923076923078
NWL,2026,001|2|1-0,001,2,1,0,17,0.8823529411764706
NWL,2026,001|2|1-1,001,2,1,1,16,0.125
NWL,2026,001|2|1-2,001,2,1,2,25,0.36
NWL,2026,001|2|2-0,001,2,2,0,11,1.0
NWL,2026,001|2|2-1,001,2,2,1,14,0.7857142857142857
NWL,2026,001|2|2-2,001,2,2,2,20,1.0
NWL,2026,001|2|3-0,001,2,3,0,4,0.0
NWL,2026,001|2|3-1,001,2,3,1,12,0.16666666666666666
NWL,2026,001|2|3-2,001,2,3,2,14,0.14285714285714285
NWL,2026,010|0|0-0,010,0,0,0,67,1.328358208955224
NWL,2026,010|0|0-1,010,0,0,1,25,1.2
NWL,2026,010|0|0-2,010,0,0,2,14,0.5714285714285714
NWL,2026,010|0|1-0,010,0,1,0,54,1.2962962962962963
NWL,2026,010|0|1-1,010,0,1,1,42,1.1904761904761905
NWL,2026,010|0|1-2,010,0,1,2,44,0.9545454545454546
NWL,2026,010|0|2-0,010,0,2,0,28,1.5357142857142858
NWL,2026,010|0|2-1,010,0,2,1,35,1.5714285714285714
NWL,2026,010|0|2-2,010,0,2,2,56,1.0535714285714286
NWL,2026,010|0|3-0,010,0,3,0,13,1.4615384615384615
NWL,2026,010|0|3-1,010,0,3,1,22,2.0
NWL,2026,010|0|3-2,010,0,3,2,44,1.2272727272727273
NWL,2026,010|1|0-0,010,1,0,0,161,0.8509316770186336
NWL,2026,010|1|0-1,010,1,0,1,83,0.7228915662650602
NWL,2026,010|1|0-2,010,1,0,2,39,0.7692307692307693
NWL,2026,010|1|1-0,010,1,1,0,92,0.9891304347826086
NWL,2026,010|1|1-1,010,1,1,1,89,0.8764044943820225
NWL,2026,010|1|1-2,010,1,1,2,81,0.6666666666666666
NWL,2026,010|1|2-0,010,1,2,0,43,0.8837209302325582
NWL,2026,010|1|2-1,010,1,2,1,54,0.9074074074074074
NWL,2026,010|1|2-2,010,1,2,2,76,0.75
NWL,2026,010|1|3-0,010,1,3,0,20,0.55
NWL,2026,010|1|3-1,010,1,3,1,29,0.9310344827586207
NWL,2026,010|1|3-2,010,1,3,2,69,0.9710144927536232
NWL,2026,010|2|0-0,010,2,0,0,245,0.43673469387755104
NWL,2026,010|2|0-1,010,2,0,1,119,0.33613445378151263
NWL,2026,010|2|0-2,010,2,0,2,63,0.25396825396825395
NWL,2026,010|2|1-0,010,2,1,0,133,0.45864661654135336
NWL,2026,010|2|1-1,010,2,1,1,114,0.37719298245614036
NWL,2026,010|2|1-2,010,2,1,2,91,0.25274725274725274
NWL,2026,010|2|2-0,010,2,2,0,55,0.41818181818181815
NWL,2026,010|2|2-1,010,2,2,1,77,0.2987012987012987
NWL,2026,010|2|2-2,010,2,2,2,84,0.2261904761904762
NWL,2026,010|2|3-0,010,2,3,0,19,0.8421052631578947
NWL,2026,010|2|3-1,010,2,3,1,48,0.4583333333333333
NWL,2026,010|2|3-2,010,2,3,2,62,0.3064516129032258
NWL,2026,011|0|0-0,011,0,0,0,16,2.0625
NWL,2026,011|0|0-1,011,0,0,1,9,1.8888888888888888
NWL,2026,011|0|0-2,011,0,0,2,6,1.8333333333333333
NWL,2026,011|0|1-0,011,0,1,0,6,2.5
NWL,2026,011|0|1-1,011,0,1,1,5,2.0
NWL,2026,011|0|1-2,011,0,1,2,3,1.0
NWL,2026,011|0|2-0,011,0,2,0,4,3.0
NWL,2026,011|0|2-1,011,0,2,1,4,2.75
NWL,2026,011|0|2-2,011,0,2,2,4,1.5
NWL,2026,011|0|3-0,011,0,3,0,1,3.0
NWL,2026,011|0|3-1,011,0,3,1,3,3.0
NWL,2026,011|0|3-2,011,0,3,2,6,1.8333333333333333
NWL,2026,011|1|0-0,011,1,0,0,56,1.25
NWL,2026,011|1|0-1,011,1,0,1,17,0.6470588235294118
NWL,2026,011|1|0-2,011,1,0,2,10,0.2
NWL,2026,011|1|1-0,011,1,1,0,32,1.5
NWL,2026,011|1|1-1,011,1,1,1,21,1.4761904761904763
NWL,2026,011|1|1-2,011,1,1,2,13,0.6923076923076923
NWL,2026,011|1|2-0,011,1,2,0,16,1.3125
NWL,2026,011|1|2-1,011,1,2,1,19,1.368421052631579
NWL,2026,011|1|2-2,011,1,2,2,17,1.5294117647058822
NWL,2026,011|1|3-0,011,1,3,0,5,1.6
NWL,2026,011|1|3-1,011,1,3,1,11,1.5454545454545454
NWL,2026,011|1|3-2,011,1,3,2,11,1.9090909090909092
NWL,2026,011|2|0-0,011,2,0,0,54,0.5740740740740741
NWL,2026,011|2|0-1,011,2,0,1,27,0.48148148148148145
NWL,2026,011|2|0-2,011,2,0,2,19,0.21052631578947367
NWL,2026,011|2|1-0,011,2,1,0,26,0.8461538461538461
NWL,2026,011|2|1-1,011,2,1,1,16,0.6875
NWL,2026,011|2|1-2,011,2,1,2,14,0.5
NWL,2026,011|2|2-0,011,2,2,0,14,0.7142857142857143
NWL,2026,011|2|2-1,011,2,2,1,15,0.8666666666666667
NWL,2026,011|2|2-2,011,2,2,2,18,1.1666666666666667
NWL,2026,011|2|3-0,011,2,3,0,5,0.8
NWL,2026,011|2|3-1,011,2,3,1,10,0.5
NWL,2026,011|2|3-2,011,2,3,2,14,1.5714285714285714
NWL,2026,100|0|0-0,100,0,0,0,637,1.1224489795918366
NWL,2026,100|0|0-1,100,0,0,1,258,1.0
NWL,2026,100|0|0-2,100,0,0,2,124,0.7903225806451613
NWL,2026,100|0|1-0,100,0,1,0,254,1.2283464566929134
NWL,2026,100|0|1-1,100,0,1,1,202,1.1485148514851484
NWL,2026,100|0|1-2,100,0,1,2,156,0.8269230769230769
NWL,2026,100|0|2-0,100,0,2,0,99,1.3636363636363635
NWL,2026,100|0|2-1,100,0,2,1,139,1.330935251798561
NWL,2026,100|0|2-2,100,0,2,2,140,0.9928571428571429
NWL,2026,100|0|3-0,100,0,3,0,32,1.5625
NWL,2026,100|0|3-1,100,0,3,1,62,1.6612903225806452
NWL,2026,100|0|3-2,100,0,3,2,65,1.2769230769230768
NWL,2026,100|1|0-0,100,1,0,0,690,0.6057971014492753
NWL,2026,100|1|0-1,100,1,0,1,299,0.5150501672240803
NWL,2026,100|1|0-2,100,1,0,2,132,0.48484848484848486
NWL,2026,100|1|1-0,100,1,1,0,273,0.7252747252747253
NWL,2026,100|1|1-1,100,1,1,1,237,0.47257383966244726
NWL,2026,100|1|1-2,100,1,1,2,185,0.5513513513513514
NWL,2026,100|1|2-0,100,1,2,0,98,0.8877551020408163
NWL,2026,100|1|2-1,100,1,2,1,118,0.7288135593220338
NWL,2026,100|1|2-2,100,1,2,2,140,0.7285714285714285
NWL,2026,100|1|3-0,100,1,3,0,30,0.8666666666666667
NWL,2026,100|1|3-1,100,1,3,1,67,0.7611940298507462
NWL,2026,100|1|3-2,100,1,3,2,75,0.8933333333333333
NWL,2026,100|2|0-0,100,2,0,0,687,0.24599708879184862
NWL,2026,100|2|0-1,100,2,0,1,277,0.24187725631768953
NWL,2026,100|2|0-2,100,2,0,2,120,0.19166666666666668
NWL,2026,100|2|1-0,100,2,1,0,281,0.28113879003558717
NWL,2026,100|2|1-1,100,2,1,1,231,0.3246753246753247
NWL,2026,100|2|1-2,100,2,1,2,178,0.1797752808988764
NWL,2026,100|2|2-0,100,2,2,0,107,0.2897196261682243
NWL,2026,100|2|2-1,100,2,2,1,130,0.43846153846153846
NWL,2026,100|2|2-2,100,2,2,2,156,0.358974358974359
NWL,2026,100|2|3-0,100,2,3,0,49,0.30612244897959184
NWL,2026,100|2|3-1,100,2,3,1,62,0.5161290322580645
NWL,2026,100|2|3-2,100,2,3,2,97,0.3917525773195876
NWL,2026,101|0|0-0,101,0,0,0,27,1.9259259259259258
NWL,2026,101|0|0-1,101,0,0,1,15,2.066666666666667
NWL,2026,101|0|0-2,101,0,0,2,6,2.1666666666666665
NWL,2026,101|0|1-0,101,0,1,0,17,2.8823529411764706
NWL,2026,101|0|1-1,101,0,1,1,12,2.25
NWL,2026,101|0|1-2,101,0,1,2,9,2.3333333333333335
NWL,2026,101|0|2-0,101,0,2,0,10,3.2
NWL,2026,101|0|2-1,101,0,2,1,14,2.857142857142857
NWL,2026,101|0|2-2,101,0,2,2,21,2.0476190476190474
NWL,2026,101|0|3-0,101,0,3,0,3,1.3333333333333333
NWL,2026,101|0|3-1,101,0,3,1,8,2.75
NWL,2026,101|0|3-2,101,0,3,2,13,3.230769230769231
NWL,2026,101|1|0-0,101,1,0,0,41,1.3902439024390243
NWL,2026,101|1|0-1,101,1,0,1,21,1.1428571428571428
NWL,2026,101|1|0-2,101,1,0,2,16,0.875
NWL,2026,101|1|1-0,101,1,1,0,18,1.8888888888888888
NWL,2026,101|1|1-1,101,1,1,1,17,1.5294117647058822
NWL,2026,101|1|1-2,101,1,1,2,14,1.0714285714285714
NWL,2026,101|1|2-0,101,1,2,0,9,0.8888888888888888
NWL,2026,101|1|2-1,101,1,2,1,11,1.0
NWL,2026,101|1|2-2,101,1,2,2,15,1.0666666666666667
NWL,2026,101|1|3-0,101,1,3,0,3,3.0
NWL,2026,101|1|3-1,101,1,3,1,6,1.6666666666666667
NWL,2026,101|1|3-2,101,1,3,2,15,1.2666666666666666
NWL,2026,101|2|0-0,101,2,0,0,62,0.5161290322580645
